,invoke_id,mem,req,received
1395,fn1398_1,17481728,1700960005456.8032,1700960006034.415
1396,fn1399_1,17735680,1700960005555.9028,1700960006098.7708
1397,fn1397_1,48594944,1700960005349.4148,1700960006320.1526
1398,fn1393_1,81534976,1700960004062.6917,1700960006364.4663
1399,fn1403_1,6877184,1700960006321.308,1700960007367.1213
1400,fn1404_1,24719360,1700960006365.693,1700960007443.1353
1401,fn1400_1,81305600,1700960005682.3772,1700960007481.038
1402,fn1405_1,47554560,1700960007368.6997,1700960008533.8337
1403,fn1406_1,21811200,1700960007444.514,1700960008719.8591
1404,fn1402_1,69640192,1700960006100.119,1700960009071.0906
1405,fn1401_1,83058688,1700960006035.8035,1700960009314.1829
1406,fn1408_1,14344192,1700960008535.2603,1700960009443.916
1407,fn1409_1,14426112,1700960008721.2766,1700960009747.0051
1408,fn1407_1,115265536,1700960007482.0688,1700960010969.2847
1409,fn1410_1,90382336,1700960009072.393,1700960011705.024
1410,fn1414_1,41598976,1700960010970.6812,1700960012232.1333
1411,fn1415_1,15532032,1700960011706.4807,1700960012371.8865
1412,fn1411_1,116387840,1700960009315.6536,1700960012920.7258
1413,fn1412_1,102883328,1700960009445.1558,1700960013062.4119
1414,fn1417_1,7073792,1700960012373.546,1700960013274.1594
1415,fn1416_1,7462912,1700960012233.5947,1700960013291.6997
1416,fn1413_1,0,1700960009748.1743,1700960013370.58
1417,fn1420_1,4464640,1700960013275.1516,1700960014124.2048
1418,fn1422_1,6000640,1700960013371.8093,1700960014334.6926
1419,fn1423_1,6569984,1700960014125.3162,1700960014587.7554
1420,fn1421_1,28987392,1700960013292.6057,1700960014691.4443
1421,fn1425_1,5267456,1700960014589.1628,1700960015137.6042
1422,fn1426_1,21987328,1700960014692.9082,1700960015656.426
1423,fn1427_1,21413888,1700960015138.673,1700960015943.3557
1424,fn1428_1,26103808,1700960015657.9932,1700960016516.9126
1425,fn1418_1,76996608,1700960012922.1875,1700960016563.7053
1426,fn1419_1,76988416,1700960013063.4346,1700960016571.205
1427,fn1429_1,65101824,1700960015944.8762,1700960017235.052
1428,fn1430_1,31227904,1700960016518.309,1700960017339.395
1429,fn1431_1,20647936,1700960016564.9194,1700960017730.6265
1430,fn1424_1,112803840,1700960014336.0784,1700960017797.583
1431,fn1435_1,5099520,1700960017732.0571,1700960018513.5337
1432,fn1436_1,5132288,1700960017798.6865,1700960018742.139
1433,fn1434_1,21512192,1700960017340.5203,1700960018744.424
1434,fn1433_1,52887552,1700960017236.4663,1700960018817.3176
1435,fn1432_1,81666048,1700960016572.4573,1700960018870.16
1436,fn1437_1,15114240,1700960018514.5808,1700960019154.252
1437,fn1438_1,21397504,1700960018743.4724,1700960019793.946
1438,fn1442_1,5955584,1700960019155.8806,1700960019970.7334
1439,fn1440_1,17403904,1700960018818.4722,1700960019990.2397
1440,fn1441_1,25559040,1700960018871.3108,1700960020092.983
1441,fn1439_1,59351040,1700960018745.3257,1700960020547.194
1442,fn1445_1,18706432,1700960019991.3274,1700960021149.0127
1443,fn1446_1,34635776,1700960020094.5183,1700960021512.0662
1444,fn1444_1,74866688,1700960019972.1414,1700960021882.4866
1445,fn1447_1,33607680,1700960020548.1804,1700960021899.669
1446,fn1448_1,33701888,1700960021150.0664,1700960022222.447
1447,fn1451_1,6119424,1700960021901.0408,1700960022527.8696
1448,fn1452_1,5439488,1700960022223.6816,1700960022836.256
1449,fn1450_1,34807808,1700960021883.6372,1700960023070.2659
1450,fn1443_1,160636928,1700960019795.5388,1700960023128.601
1451,fn1453_1,5345280,1700960022529.0571,1700960023482.7776
1452,fn1449_1,81506304,1700960021513.2434,1700960023675.18
1453,fn1455_1,4755456,1700960023071.2578,1700960023923.1582
1454,fn1454_1,16134144,1700960022837.2656,1700960024152.3154
1455,fn1456_1,12873728,1700960023130.054,1700960024188.503
1456,fn1459_1,7241728,1700960023924.13,1700960024823.9292
1457,fn1458_1,25796608,1700960023676.286,1700960024907.418
1458,fn1457_1,53579776,1700960023483.8586,1700960024980.8933
1459,fn1461_1,8478720,1700960024189.5125,1700960024987.6199
1460,fn1460_1,6725632,1700960024153.7683,1700960025222.7893
1461,fn1463_1,5197824,1700960024908.9568,1700960025970.2368
1462,fn1465_1,4964352,1700960024988.576,1700960026326.4702
1463,fn1462_1,42385408,1700960024825.4165,1700960026391.986
1464,fn1466_1,21245952,1700960025223.7458,1700960026618.1292
1465,fn1467_1,4739072,1700960025971.315,1700960026652.6985
1466,fn1468_1,4984832,1700960026328.648,1700960026947.7925
1467,fn1464_1,81342464,1700960024981.8867,1700960027415.2344
1468,fn1470_1,35827712,1700960026619.583,1700960027814.5012
1469,fn1471_1,47644672,1700960026654.069,1700960028203.5432
1470,fn1472_1,6688768,1700960026948.8704,1700960028547.8975
1471,fn1476_1,7274496,1700960028549.0483,1700960029177.2139
1472,fn1475_1,26443776,1700960028204.5376,1700960029614.8599
1473,fn1474_1,96034816,1700960027815.9094,1700960030429.1045
1474,fn1477_1,26316800,1700960029178.3716,1700960030451.8918
1475,fn1469_1,121970688,1700960026393.1172,1700960030502.171
1476,fn1478_1,27463680,1700960029615.8762,1700960030682.2686
1477,fn1480_1,5029888,1700960030453.2305,1700960031296.9004
1478,fn1473_1,127373312,1700960027416.657,1700960031340.3354
1479,fn1481_1,39415808,1700960030503.6418,1700960032070.8435
1480,fn1483_1,6967296,1700960031298.394,1700960032238.3994
1481,fn1484_1,18624512,1700960031341.3374,1700960032385.644
1482,fn1479_1,100413440,1700960030430.535,1700960032873.625
1483,fn1485_1,35049472,1700960032072.2517,1700960033371.758
1484,fn1487_1,15142912,1700960032387.3667,1700960033379.6091
1485,fn1488_1,14921728,1700960032874.6653,1700960033596.8127
1486,fn1482_1,68747264,1700960030683.6904,1700960033861.606
1487,fn1489_1,5296128,1700960033372.7239,1700960034015.0742
1488,fn1490_1,17313792,1700960033381.0134,1700960034148.9136
1489,fn1493_1,21696512,1700960034016.5754,1700960034907.6465
1490,fn1492_1,14340096,1700960033863.0374,1700960034920.4272
1491,fn1494_1,14618624,1700960034150.042,1700960035146.3513
1492,fn1486_1,140398592,1700960032239.7754,1700960035915.6702
1493,fn1496_1,26599424,1700960034921.6816,1700960036003.425
1494,fn1499_1,4796416,1700960036004.9392,1700960036848.1848
1495,fn1491_1,106020864,1700960033597.8076,1700960036901.133
1496,fn1495_1,89702400,1700960034909.1118,1700960037388.486
1497,fn1498_1,41881600,1700960035917.2134,1700960037441.0679
1498,fn1500_1,21536768,1700960036849.6606,1700960037827.165
1499,fn1503_1,5328896,1700960037442.3254,1700960038238.225
1500,fn1502_1,5214208,1700960037389.653,1700960038374.739
1501,fn1504_1,4919296,1700960037828.5461,1700960038694.079
1502,fn1497_1,107180032,1700960035147.7798,1700960038762.7039
1503,fn1505_1,15368192,1700960038239.6624,1700960038825.9045
1504,fn1506_1,7266304,1700960038376.1584,1700960039088.8652
1505,fn1501_1,93196288,1700960036902.592,1700960039388.7917
1506,fn1507_1,8445952,1700960038695.4563,1700960039701.928
1507,fn1508_1,25468928,1700960038764.2017,1700960040047.6086
1508,fn1509_1,5304320,1700960038827.0193,1700960040148.5159
1509,fn1511_1,13361152,1700960039389.7605,1700960040248.0417
1510,fn1510_1,26419200,1700960039089.999,1700960040341.3364
1511,fn1512_1,31432704,1700960039703.4478,1700960040896.6682
1512,fn1514_1,15577088,1700960040149.531,1700960041051.277
1513,fn1516_1,13373440,1700960040342.3435,1700960041222.9395
1514,fn1515_1,13398016,1700960040249.2515,1700960041229.1829
1515,fn1513_1,34107392,1700960040048.856,1700960041487.8333
1516,fn1517_1,34299904,1700960040897.7537,1700960041944.9487
1517,fn1518_1,25350144,1700960041054.5857,1700960042040.4763
1518,fn1519_1,5980160,1700960041224.0679,1700960042128.0752
1519,fn1520_1,6168576,1700960041230.5498,1700960042285.9846
1520,fn1523_1,5107712,1700960042041.5557,1700960042588.336
1521,fn1521_1,22409216,1700960041488.982,1700960042739.3308
1522,fn1525_1,15138816,1700960042287.1304,1700960043129.9905
1523,fn1524_1,18608128,1700960042129.148,1700960043241.1294
1524,fn1526_1,22089728,1700960042589.4316,1700960044273.8347
1525,fn1529_1,15405056,1700960043242.5881,1700960044585.1055
1526,fn1527_1,44781568,1700960042740.3835,1700960044821.6733
1527,fn1528_1,45633536,1700960043131.1306,1700960045270.162
1528,fn1531_1,21889024,1700960044586.5906,1700960045494.962
1529,fn1532_1,4853760,1700960044823.1047,1700960045573.87
1530,fn1522_1,113930240,1700960041946.5503,1700960045657.0022
1531,fn1530_1,78147584,1700960044275.2202,1700960046175.851
1532,fn1534_1,7110656,1700960045495.9258,1700960046343.8003
1533,fn1535_1,5193728,1700960045575.252,1700960046617.898
1534,fn1536_1,5083136,1700960045658.4587,1700960046635.4995
1535,fn1533_1,45694976,1700960045271.3906,1700960046953.723
1536,fn1537_1,31145984,1700960046176.8904,1700960047678.5703
1537,fn1540_1,21884928,1700960046636.4343,1700960047843.1965
1538,fn1541_1,14594048,1700960046954.8108,1700960048095.311
1539,fn1539_1,29384704,1700960046619.1147,1700960048202.431
1540,fn1538_1,77914112,1700960046344.765,1700960048377.2542
1541,fn1542_1,5468160,1700960047680.0881,1700960048667.3184
1542,fn1543_1,24207360,1700960047844.1736,1700960048970.7004
1543,fn1544_1,21463040,1700960048096.7124,1700960049309.9502
1544,fn1546_1,30199808,1700960048378.5125,1700960049339.3264
1545,fn1547_1,6221824,1700960048668.66,1700960049386.722
1546,fn1548_1,15736832,1700960048972.1792,1700960049733.1672
1547,fn1545_1,87060480,1700960048203.5547,1700960050560.147
1548,fn1550_1,5111808,1700960049340.2764,1700960050594.4915
1549,fn1551_1,29290496,1700960049387.6858,1700960050920.816
1550,fn1552_1,26570752,1700960049734.6597,1700960051065.7063
1551,fn1553_1,26492928,1700960050561.612,1700960051583.3398
1552,fn1556_1,14610432,1700960051067.1812,1700960052138.2234
1553,fn1555_1,16019456,1700960050922.2893,1700960052155.3472
1554,fn1554_1,50855936,1700960050595.556,1700960052384.1228
1555,fn1549_1,110649344,1700960049311.6594,1700960052441.0378
1556,fn1558_1,26832896,1700960052139.6077,1700960053105.2104
1557,fn1557_1,26374144,1700960051584.4966,1700960053175.6091
1558,fn1560_1,28938240,1700960052385.257,1700960053597.1047
1559,fn1561_1,34127872,1700960052441.9949,1700960053924.2666
1560,fn1563_1,10457088,1700960053176.9329,1700960054059.916
1561,fn1562_1,26533888,1700960053106.7473,1700960054081.9827
1562,fn1564_1,29048832,1700960053598.1182,1700960054805.096
1563,fn1567_1,7663616,1700960054083.0073,1700960054869.8872
1564,fn1566_1,21409792,1700960054060.9272,1700960055293.2986
1565,fn1565_1,28987392,1700960053925.546,1700960055313.4927
1566,fn1559_1,125054976,1700960052156.308,1700960055691.7986
1567,fn1568_1,7946240,1700960054806.0637,1700960055750.0042
1568,fn1569_1,14409728,1700960054871.0127,1700960055874.4814
1569,fn1571_1,6463488,1700960055314.4836,1700960056053.56
1570,fn1570_1,29057024,1700960055294.3665,1700960056202.7932
1571,fn1572_1,21901312,1700960055692.9414,1700960056482.5186
1572,fn1574_1,28803072,1700960055875.8696,1700960057182.2104
1573,fn1575_1,5206016,1700960056054.7583,1700960057197.7585
1574,fn1573_1,37343232,1700960055751.5132,1700960057324.259
1575,fn1576_1,4956160,1700960056204.1377,1700960057362.4414
1576,fn1577_1,5189632,1700960056483.7378,1700960057571.0015
1577,fn1578_1,6553600,1700960057183.6577,1700960057607.6633
1578,fn1579_1,5242880,1700960057198.7947,1700960057920.6616
1579,fn1580_1,5603328,1700960057325.3655,1700960057971.2263
1580,fn1582_1,7299072,1700960057571.9814,1700960058580.621
1581,fn1581_1,34111488,1700960057363.4631,1700960058735.3054
1582,fn1585_1,17395712,1700960057972.172,1700960058841.38
1583,fn1584_1,21577728,1700960057921.7683,1700960059103.9934
1584,fn1583_1,38793216,1700960057608.9172,1700960059146.8474
1585,fn1588_1,11771904,1700960058842.6367,1700960059886.6545
1586,fn1590_1,14561280,1700960059148.078,1700960060403.6882
1587,fn1589_1,24993792,1700960059105.2725,1700960060543.203
1588,fn1591_1,7057408,1700960059888.055,1700960060771.0864
1589,fn1587_1,77737984,1700960058736.4897,1700960060884.843
1590,fn1592_1,14446592,1700960060405.0657,1700960061509.3643
1591,fn1593_1,21839872,1700960060544.6733,1700960061686.1763
1592,fn1594_1,11649024,1700960060772.1863,1700960061827.4243
1593,fn1586_1,0,1700960058582.1743,1700960062428.8564
1594,fn1596_1,9109504,1700960061510.716,1700960062496.3435
1595,fn1597_1,10817536,1700960061687.3403,1700960062523.8462
1596,fn1598_1,33333248,1700960061828.877,1700960063257.4275
1597,fn1595_1,79843328,1700960060885.8284,1700960063421.3757
1598,fn1600_1,22474752,1700960062497.758,1700960063517.8174
1599,fn1601_1,4743168,1700960062524.7427,1700960063672.297
1600,fn1599_1,14557184,1700960062430.3086,1700960063791.3252
1601,fn1604_1,26234880,1700960063518.8555,1700960064744.9553
1602,fn1605_1,17309696,1700960063673.3782,1700960064981.9004
1603,fn1606_1,30003200,1700960063792.4084,1700960065108.9905
1604,fn1607_1,9428992,1700960064746.0515,1700960065444.7678
1605,fn1602_1,82878464,1700960063258.661,1700960065498.8835
1606,fn1603_1,81330176,1700960063422.4556,1700960065685.3262
1607,fn1608_1,26705920,1700960064983.3079,1700960065745.8862
1608,fn1609_1,22831104,1700960065110.0886,1700960066009.3723
1609,fn1610_1,14532608,1700960065445.7595,1700960066362.9258
1610,fn1611_1,22433792,1700960065499.8618,1700960066871.0176
1611,fn1612_1,33107968,1700960065686.3457,1700960066903.42
1612,fn1613_1,14422016,1700960065747.0532,1700960067152.9155
1613,fn1614_1,18432000,1700960066010.4905,1700960067186.3306
1614,fn1615_1,33394688,1700960066364.141,1700960067725.8064
1615,fn1617_1,21671936,1700960066904.4111,1700960068102.3694
1616,fn1616_1,33665024,1700960066872.481,1700960068318.3157
1617,fn1619_1,6860800,1700960067187.448,1700960068382.749
1618,fn1620_1,6725632,1700960067727.3245,1700960068639.3293
1619,fn1618_1,40722432,1700960067154.4556,1700960068828.9856
1620,fn1621_1,26136576,1700960068103.828,1700960069135.0774
1621,fn1623_1,5033984,1700960068383.7227,1700960069240.6196
1622,fn1622_1,34959360,1700960068319.4446,1700960069264.6553
1623,fn1624_1,28393472,1700960068640.4468,1700960069679.1477
1624,fn1628_1,30957568,1700960069265.6711,1700960070615.3071
1625,fn1625_1,68063232,1700960068830.311,1700960070639.7258
1626,fn1626_1,62902272,1700960069136.0686,1700960070750.5464
1627,fn1627_1,36511744,1700960069241.9517,1700960070935.108
1628,fn1629_1,18927616,1700960069680.622,1700960071018.768
1629,fn1631_1,6705152,1700960070640.9214,1700960071396.9133
1630,fn1632_1,42536960,1700960070751.9663,1700960072026.9746
1631,fn1633_1,17674240,1700960070936.5952,1700960072301.3396
1632,fn1634_1,41259008,1700960071020.0442,1700960072838.312
1633,fn1636_1,13873152,1700960072028.1777,1700960073167.4924
1634,fn1635_1,25944064,1700960071397.8706,1700960073387.1812
1635,fn1637_1,26488832,1700960072302.7673,1700960073862.5923
1636,fn1638_1,27242496,1700960072839.4246,1700960074138.4949
1637,fn1640_1,4947968,1700960073388.5273,1700960074185.0652
1638,fn1630_1,0,1700960070616.7256,1700960074199.5706
1639,fn1639_1,42508288,1700960073168.9182,1700960074563.0803
1640,fn1642_1,25337856,1700960074139.9482,1700960075166.5266
1641,fn1643_1,25837568,1700960074186.5496,1700960075394.1904
1642,fn1641_1,62894080,1700960073863.9607,1700960075532.9841
1643,fn1644_1,21372928,1700960074200.9922,1700960075737.3328
1644,fn1645_1,15421440,1700960074564.1672,1700960075761.4268
1645,fn1648_1,6746112,1700960075534.0933,1700960076178.8877
1646,fn1647_1,7233536,1700960075395.3013,1700960076194.687
1647,fn1650_1,5943296,1700960075762.497,1700960076546.5713
1648,fn1652_1,21606400,1700960076195.6519,1700960077688.6792
1649,fn1651_1,6971392,1700960076179.8342,1700960077733.4495
1650,fn1646_1,69115904,1700960075167.4917,1700960078310.3901
1651,fn1655_1,22052864,1700960077734.872,1700960078779.188
1652,fn1654_1,28651520,1700960077690.2156,1700960078850.0095
1653,fn1649_1,0,1700960075738.5308,1700960079442.0615
1654,fn1657_1,26324992,1700960078780.612,1700960079722.8987
1655,fn1659_1,6164480,1700960079443.5273,1700960080396.8464
1656,fn1653_1,0,1700960076547.5193,1700960080583.365
1657,fn1658_1,75468800,1700960078851.4434,1700960080723.2732
1658,fn1660_1,26116096,1700960079723.8557,1700960080780.7024
1659,fn1661_1,9175040,1700960080398.328,1700960081216.0696
1660,fn1662_1,25280512,1700960080584.76,1700960081491.2385
1661,fn1663_1,5238784,1700960080724.3704,1700960081616.6934
1662,fn1656_1,140705792,1700960078312.0225,1700960081881.821
1663,fn1667_1,16564224,1700960081617.8916,1700960082480.5344
1664,fn1666_1,26939392,1700960081492.6335,1700960082638.3198
1665,fn1664_1,63008768,1700960080781.8198,1700960082778.3362
1666,fn1665_1,74338304,1700960081217.0776,1700960083265.1624
1667,fn1669_1,25042944,1700960082481.9011,1700960083573.0188
1668,fn1671_1,21684224,1700960082779.789,1700960083629.9556
1669,fn1672_1,5242880,1700960083266.508,1700960083949.89
1670,fn1673_1,4886528,1700960083573.9563,1700960084083.8108
1671,fn1674_1,30900224,1700960083631.3284,1700960084586.2454
1672,fn1676_1,16576512,1700960084084.7742,1700960085082.0823
1673,fn1675_1,26009600,1700960083950.9324,1700960085145.5427
1674,fn1668_1,108306432,1700960081883.2693,1700960085544.7744
1675,fn1670_1,70451200,1700960082639.7302,1700960085604.373
1676,fn1677_1,65011712,1700960084587.2861,1700960086027.5618
1677,fn1679_1,25731072,1700960085146.701,1700960086436.2632
1678,fn1680_1,18776064,1700960085545.824,1700960086507.0034
1679,fn1682_1,7864320,1700960086028.8213,1700960086902.3333
1680,fn1681_1,29261824,1700960085605.4363,1700960086964.9377
1681,fn1684_1,21606400,1700960086508.2407,1700960087579.0952
1682,fn1686_1,5869568,1700960086966.1184,1700960088246.5576
1683,fn1685_1,21557248,1700960086903.3718,1700960088663.746
1684,fn1687_1,25300992,1700960087580.8855,1700960088718.0305
1685,fn1678_1,122683392,1700960085083.4119,1700960088953.64
1686,fn1683_1,79970304,1700960086437.66,1700960089292.779
1687,fn1689_1,15486976,1700960088665.107,1700960089491.862
1688,fn1688_1,37949440,1700960088247.9016,1700960089504.3645
1689,fn1690_1,42708992,1700960088719.461,1700960089830.127
1690,fn1692_1,41414656,1700960089294.2869,1700960090685.5283
1691,fn1691_1,65286144,1700960088954.9836,1700960091048.7
1692,fn1694_1,41955328,1700960089505.3228,1700960091274.3325
1693,fn1697_1,26128384,1700960091050.069,1700960092026.3066
1694,fn1693_1,77742080,1700960089493.279,1700960092125.594
1695,fn1698_1,48590848,1700960091275.6177,1700960092558.2212
1696,fn1700_1,26398720,1700960092127.1196,1700960092956.0034
1697,fn1701_1,5230592,1700960092559.3264,1700960093131.3806
1698,fn1699_1,34344960,1700960092027.747,1700960093215.2998
1699,fn1702_1,14143488,1700960092957.0,1700960093659.7598
1700,fn1695_1,160870400,1700960089831.265,1700960093702.1162
1701,fn1696_1,125120512,1700960090686.811,1700960093734.981
1702,fn1703_1,21602304,1700960093132.6587,1700960093986.1633
1703,fn1708_1,22007808,1700960093987.274,1700960095221.68
1704,fn1709_1,22519808,1700960095223.163,1700960096038.4033
1705,fn1707_1,83116032,1700960093735.916,1700960096547.8464
1706,fn1704_1,85561344,1700960093216.3367,1700960096665.9297
1707,fn1710_1,9027584,1700960096040.374,1700960096822.7166
1708,fn1706_1,83218432,1700960093703.6484,1700960096853.0437
1709,fn1711_1,6680576,1700960096548.9258,1700960097120.8489
1710,fn1705_1,135389184,1700960093660.7478,1700960097578.8562
1711,fn1714_1,5025792,1700960096854.2876,1700960097781.8674
1712,fn1713_1,16764928,1700960096823.7153,1700960097834.0876
1713,fn1715_1,5693440,1700960097121.8477,1700960097876.5498
1714,fn1712_1,35594240,1700960096667.3838,1700960097888.8806
1715,fn1717_1,16752640,1700960097783.013,1700960098770.3174
1716,fn1718_1,18370560,1700960097835.2466,1700960098931.6763
1717,fn1719_1,5169152,1700960097877.571,1700960098982.4048
1718,fn1723_1,21585920,1700960098983.4563,1700960100013.809
1719,fn1716_1,70160384,1700960097580.233,1700960100679.2961
1720,fn1720_1,110526464,1700960097889.97,1700960100890.266
1721,fn1724_1,5079040,1700960100015.323,1700960100965.8718
1722,fn1722_1,80175104,1700960098933.0696,1700960101759.3464
1723,fn1725_1,7139328,1700960100680.758,1700960101842.0063
1724,fn1726_1,25571328,1700960100891.693,1700960102217.1345
1725,fn1727_1,25919488,1700960100967.2812,1700960102331.4526
1726,fn1721_1,0,1700960098771.2576,1700960102359.56
1727,fn1728_1,31838208,1700960101760.3481,1700960102854.3645
1728,fn1729_1,5074944,1700960101843.412,1700960102888.8357
1729,fn1730_1,11329536,1700960102218.1416,1700960103239.673
1730,fn1731_1,30371840,1700960102332.845,1700960103718.4917
1731,fn1732_1,30236672,1700960102360.6853,1700960103919.2568
1732,fn1733_1,94470144,1700960102855.4773,1700960105233.434
1733,fn1735_1,94400512,1700960103241.2861,1700960105530.134
1734,fn1734_1,94384128,1700960102890.2747,1700960105728.1113
1735,fn1736_1,94388224,1700960103719.8782,1700960105954.6973
1736,fn1737_1,94429184,1700960103920.3298,1700960106614.282
1737,fn1739_1,30474240,1700960105531.586,1700960106941.6746
1738,fn1738_1,94363648,1700960105234.8445,1700960107558.4824
1739,fn1740_1,110391296,1700960105729.5913,1700960108407.918
1740,fn1741_1,94441472,1700960105955.8076,1700960108707.0266
1741,fn1742_1,94343168,1700960106615.8323,1700960109636.5503
1742,fn1743_1,94384128,1700960106943.122,1700960109700.1555
1743,fn1744_1,94343168,1700960107559.4587,1700960109894.4995
1744,fn1745_1,94289920,1700960108409.3293,1700960110620.4915
1745,fn1748_1,33615872,1700960109701.4622,1700960111022.367
1746,fn1746_1,94208000,1700960108708.1055,1700960111277.0981
1747,fn1747_1,94416896,1700960109637.953,1700960111982.966
1748,fn1749_1,86941696,1700960109895.6248,1700960112168.371
1749,fn1750_1,86958080,1700960110621.4653,1700960112694.6982
1750,fn1751_1,86786048,1700960111023.559,1700960113473.6028
1751,fn1752_1,86917120,1700960111278.3774,1700960113519.2415
1752,fn1753_1,86876160,1700960111984.4668,1700960114113.1216
1753,fn1754_1,94355456,1700960112169.702,1700960114545.1675
1754,fn1755_1,94314496,1700960112696.126,1700960114826.88
1755,fn1757_1,94294016,1700960113520.5398,1700960115865.607
1756,fn1756_1,94224384,1700960113474.9604,1700960115871.58
1757,fn1758_1,94404608,1700960114114.634,1700960116468.2512
1758,fn1759_1,94568448,1700960114546.63,1700960116726.9336
1759,fn1760_1,94195712,1700960114828.2573,1700960117162.533
1760,fn1762_1,94416896,1700960115872.4453,1700960118195.595
1761,fn1761_1,94420992,1700960115866.6052,1700960118295.1147
1762,fn1763_1,94359552,1700960116469.2534,1700960118631.9324
1763,fn1764_1,94384128,1700960116728.0774,1700960118895.2659
1764,fn1765_1,94269440,1700960117163.9827,1700960119731.2576
1765,fn1766_1,94371840,1700960118197.0776,1700960120292.8518
1766,fn1767_1,94277632,1700960118296.7576,1700960120700.6355
1767,fn1768_1,94408704,1700960118633.291,1700960120832.4683
1768,fn1769_1,94396416,1700960118896.295,1700960121170.9546
1769,fn1770_1,94371840,1700960119732.6758,1700960121969.6162
1770,fn1771_1,94216192,1700960120294.0527,1700960122420.4001
1771,fn1772_1,94339072,1700960120701.6177,1700960123010.3135
1772,fn1773_1,94478336,1700960120833.9,1700960123241.6582
1773,fn1774_1,92172288,1700960121171.9736,1700960123397.3103
1774,fn1775_1,92192768,1700960121970.9546,1700960124543.137
1775,fn1776_1,92155904,1700960122421.775,1700960124688.3972
1776,fn1777_1,86888448,1700960123011.8103,1700960125164.0369
1777,fn1779_1,86966272,1700960123398.7803,1700960125633.9329
1778,fn1778_1,110403584,1700960123242.9893,1700960125788.8523
1779,fn1780_1,86814720,1700960124545.1406,1700960126618.1199
1780,fn1781_1,86761472,1700960124689.3977,1700960126941.941
1781,fn1782_1,94375936,1700960125165.4934,1700960127366.6558
1782,fn1783_1,94334976,1700960125635.4153,1700960127864.7786
1783,fn1784_1,94351360,1700960125789.9568,1700960128142.3933
1784,fn1785_1,86835200,1700960126619.5127,1700960128825.5598
1785,fn1789_1,10489856,1700960128143.8818,1700960128964.8755
1786,fn1786_1,92160000,1700960126943.1711,1700960129253.7073
1787,fn1790_1,9703424,1700960128827.1199,1700960129451.6875
1788,fn1787_1,94273536,1700960127367.6978,1700960129550.2278
1789,fn1791_1,21766144,1700960128965.8403,1700960129802.9653
1790,fn1793_1,25157632,1700960129452.826,1700960130056.9502
1791,fn1788_1,94330880,1700960127865.8765,1700960130090.7822
1792,fn1792_1,18681856,1700960129255.1228,1700960130098.8892
