,request_id,function name,duration (ms),billed duration (ms),memory size (mb),max_memory_used (mb),init duration (ms)
3325,1af82b45-0056-48cf-aaec-109c6355a828,fn419,1.63,1006,1024,70,1003.93
3326,1195dc7b-41fc-4521-b00e-e2d97502c8a9,fn1100,1.18,255,1024,39,253.43
3327,93156aba-25e1-4866-99d5-6c91fbf94b2f,fn401,1.28,362,1024,43,360.56
3328,5401119e-11f3-4c31-8940-37eabd7f5894,fn588,2.31,405,1024,54,402.06
3329,f229a276-086d-4b5f-8a5c-844f25036052,fn461,1.97,163,1024,26,160.82
3330,0ba092ee-4b54-450e-8e6d-0de03aaa47ee,fn30,2.76,385,1024,43,381.43
3331,85de0fa2-60ca-4904-aaec-6b83cca961ac,fn1270,1.33,122,1024,27,120.49
3332,b62d4af3-b4ed-4f1d-bcb5-414cc78f85c9,fn936,1.62,462,1024,57,459.52
3333,e487cb03-6ebf-4902-a6c0-fdfc9b2a2447,fn402,1.18,362,1024,42,360.07
3334,eacc1be9-6163-4251-8efc-1365b5eef08a,fn1376,2.56,324,1024,44,321.05
3335,9805ad72-c755-49ce-9f03-35692fc2c4fa,fn943,3.18,721,1024,58,717.09
3336,3b4639e9-1880-4fef-ae5c-35a6a41107da,fn77,2.73,414,1024,57,410.56
3337,0d231138-7d1a-4df0-8622-c47e35bc5fbe,fn1090,2.29,253,1024,40,249.93
3338,52325270-14ba-40a7-b90b-f7641071459b,fn35,1.37,1046,1024,81,1044.38
3339,894aa14a-ae9e-4e0e-99c3-2690138d383d,fn651,2.38,298,1024,45,294.75
3340,59862d42-bdcd-473a-9bd3-9eab05e987f1,fn354,2.50,854,1024,78,851.13
3341,7f355391-28ae-4f09-aee7-884f63bce82c,fn1230,1.34,676,1024,47,674.01
3342,91ed6bd2-e4e6-4308-85c1-9e9b1f60123f,fn810,1.82,228,1024,38,226.00
3343,dc2b29ac-f9f2-4d2b-8834-bc7a0315dcbe,fn200,1.16,248,1024,39,246.60
3344,05bd8fbe-f6c9-4e46-a5d5-2757a6430220,fn235,2.17,144,1024,29,141.00
3345,29aee3b2-4ead-4f4e-aa14-f25c694db29d,fn1325,1.98,259,1024,38,256.66
3346,8a73ce1e-2870-40c7-be4d-5bfff71766d4,fn153,2.33,267,1024,44,264.61
3347,96ee6ef3-1605-4503-97af-85c90e871af5,fn158,1.27,264,1024,43,261.95
3348,ec4f2abf-d045-4f0c-8548-e98d17ca2867,fn389,2.08,259,1024,44,256.36
3349,9ab6152e-0b2d-4675-94cd-6a9687230304,fn151,1.15,165,1024,43,163.58
3350,3d55a856-c1aa-4396-87b3-917d53914453,fn41,3.09,749,1024,81,744.92
3351,75b5aec0-6717-4395-be63-27871ac8bcaa,fn404,1.47,385,1024,42,383.00
3352,27453be3-8405-48b0-83e4-b5b5aab64784,fn79,1.32,392,1024,57,390.57
3353,3346d653-5f87-4bd9-a741-6c16493d378a,fn46,1.44,230,1024,26,228.08
3354,cfcb86d8-4ebe-4690-b7c8-78569e93d132,fn1131,1.84,485,1024,45,483.13
3355,1a593b27-27e2-4b4e-8c07-fa2d2d74dd1e,fn1142,1.70,185,1024,25,182.47
3356,752c12fb-ac3b-44b1-b81d-5dee898d7d22,fn995,1.37,578,1024,58,575.73
3357,00b449e8-78bf-4ef4-951a-b3d180dd1c18,fn552,1.82,381,1024,51,378.19
3358,c0ca79aa-4e98-4995-9881-c10cbbf6793e,fn1283,2.44,320,1024,45,316.65
3359,31697b71-afad-4a98-bdb6-4843aa77a831,fn742,1.59,182,1024,27,180.06
3360,7b952c10-2176-4bfd-ad3d-ede60522c4de,fn612,1.33,1470,1024,113,1468.21
3361,54ddedb6-5da2-4793-8539-ddbf1eaeb35c,fn180,2.00,273,1024,39,270.10
3362,e69bc535-c26b-428e-91cd-06d0c958599d,fn271,1.33,303,1024,43,301.18
3363,721c6f6b-6b3a-4d0a-a5f2-5dfe83264ef4,fn1212,1.49,541,1024,65,539.40
3364,634afbe1-651e-43b9-adc2-c645a488cf4d,fn998,2.04,418,1024,38,415.51
3365,fe4370b1-46b5-40c2-a5ef-786bc9af6173,fn1077,1.24,203,1024,39,201.23
3366,5b70969b-0c52-461b-8454-8a186a6a7e91,fn1213,1.17,666,1024,61,664.70
3367,063d9162-a985-4ce0-881e-0c42524de33c,fn959,1.89,354,1024,44,351.64
3368,b2a78f1d-411b-4fa1-82cf-c1fbab13e944,fn1311,1.48,193,1024,27,190.98
3369,2daada42-77ea-429b-bdde-726473fb90d8,fn899,1.33,431,1024,58,429.35
3370,f6c2340c-8abc-4c5b-bb92-636eb29ddf31,fn525,1.50,410,1024,45,407.65
3371,ae2535bd-2703-4008-9ccf-cb4a2973bb37,fn809,1.11,528,1024,38,526.74
3372,486a1f32-90b0-4dcf-a6f1-bf9384a2ff2b,fn253,1.55,122,1024,26,120.38
3373,40c1aa57-1040-4c25-825d-38b50640113a,fn1179,1.49,594,1024,44,591.98
3374,26ba48b3-c847-453e-8b7c-6cbb2980a021,fn186,2.27,466,1024,40,463.10
3375,1e9566e6-e211-4ed0-8366-a0e811aa2116,fn391,3.46,588,1024,44,583.66
3376,7e50c203-a733-4571-b73a-1b8b4f2d3b27,fn1074,1.26,369,1024,51,367.28
3377,37d800e1-c360-46d8-a03c-2d2eb7db262e,fn97,2.52,141,1024,28,137.77
3378,29f3a8bd-62a3-4f81-ad40-e737b61c8164,fn168,1.61,125,1024,25,123.39
3379,cc05deae-c3ce-4fb6-a774-5381635acc2c,fn819,1.93,448,1024,54,445.72
3380,1af82b45-0056-48cf-aaec-109c6355a828,fn419,1.63,1006,1024,70,1003.93
3381,48f8d3af-fe34-4938-8cbe-c0c81b0709eb,fn1248,1.37,455,1024,58,452.87
3382,6fd55708-d3e5-4e51-a5d7-ab25e99e52dd,fn1041,1.27,147,1024,27,145.49
3383,3cd92bbf-40ba-48a0-9579-7beaf2059007,fn1149,1.20,535,1024,63,532.80
3384,017bf5f6-9f27-4895-9654-f3b545a41cd3,fn93,1.44,1509,1024,91,1506.79
3385,47a3d6b9-058c-4034-8d96-9632a538501c,fn1203,1.43,288,1024,45,286.48
3386,172ed2b1-beca-4d1e-a0ff-6b07ed7c28e8,fn1197,10.08,434,1024,56,423.30
3387,bc81da9c-2791-426f-bcea-ae174d9dc344,fn1076,1.30,1536,1024,110,1533.72
3388,a1b1f0f8-0207-4866-b11f-f46c69b5b081,fn109,1.63,169,1024,26,166.46
3389,adf056ab-402a-4a4e-b49e-07bd1fbe6b63,fn1384,1.40,1158,1024,127,1156.05
3390,ccf5a819-d490-4859-823d-e03c6560648b,fn817,3.06,264,1024,39,260.00
3391,7a6e3cda-9bbb-422d-a73d-417400557453,fn173,2.52,526,1024,40,522.76
3392,f33154e1-c830-4e3d-a29a-dc1674b33e14,fn923,1.65,142,1024,29,139.64
3393,f5aa3a56-940e-4eee-90e7-98e5647a8e8e,fn1336,2.18,121,1024,29,118.21
3394,85957bb5-3a8f-437f-922e-22a5042cbc5d,fn605,1.54,238,1024,37,235.46
3395,97da5c3a-dcd5-4555-a736-17839b34eae7,fn1269,1.20,357,1024,54,355.65
3396,390eb908-f5ec-4c02-895d-e475df390030,fn422,1.55,305,1024,43,302.79
3397,4b57e75b-0de1-4fa5-aefa-0f98ae18b32f,fn723,1.24,305,1024,42,303.20
3398,b432e990-b425-4fc0-a142-edd1f43850a8,fn329,2.69,1053,1024,82,1050.27
3399,ebc2dcfb-925d-45ae-a1a9-012f4173d14d,fn830,1.47,590,1024,56,588.12
3400,66317794-7a6e-4243-be3b-d955f6888de2,fn154,1.26,293,1024,43,290.98
3401,ad5ec841-0630-4484-87cd-04c198804287,fn656,1.29,401,1024,52,399.19
3402,d783e804-9693-42c5-95a4-e4d20a1816d3,fn1239,1.50,704,1024,70,701.97
3403,9dcedc49-fbd1-4334-b053-d45c6960f232,fn631,1.49,794,1024,68,792.36
3404,ca83a642-6142-4388-b19d-633c9fc7a98e,fn1309,1.57,720,1024,71,717.91
3405,9be88623-6a7b-44c6-b85c-bf008e6051e0,fn411,1.17,232,1024,39,229.96
3406,de61af4b-0ad9-4a5e-9d81-ca42f64ab707,fn1320,4.14,2655,1024,148,2650.70
3407,f699947f-b3be-49a7-8244-769ca56a346f,fn1223,2.62,440,1024,50,436.94
3408,0af1c766-c58e-4368-b7f7-4f9d85c9da1f,fn715,1.10,326,1024,45,323.90
3409,c6dab8d7-bbb7-4da2-9b85-d7e659bb274d,fn497,5.17,1262,1024,103,1256.74
3410,9c428cfc-2d0e-4ef6-9dc8-b0b7bfa450e3,fn1263,1.47,171,1024,26,169.40
3411,ff5a53cf-6f10-40b9-90af-99b5d5bd2b63,fn1136,1.90,534,1024,58,531.68
3412,0f0bfb87-a2ca-4890-a820-1087d53471b8,fn155,1.65,342,1024,43,339.95
3413,f3067855-6a24-45f5-9a30-bc497618b921,fn1369,2.04,616,1024,59,613.42
3414,0e3a9ae6-fe0b-47ba-ad47-d66d94334283,fn838,1.28,228,1024,31,226.17
3415,7c1188ec-91cc-499a-a241-5bbb046ab0fd,fn1378,2.14,153,1024,27,150.47
3416,c0602268-eec9-4f3d-a2da-6a620573f8e3,fn622,1.65,477,1024,58,475.22
3417,db5575e9-8641-4206-8d5e-36692bc52123,fn759,1.35,323,1024,52,320.92
3418,4494472e-3cd8-469e-a425-dc5f90a63e70,fn980,20.65,193,1024,26,171.79
3419,07a0570a-ad58-4093-b4bd-c754ee7d5b14,fn1169,2.27,97,1024,27,94.11
3420,285cd692-f76e-4478-98ba-dcde10f5d4fd,fn296,1.34,858,1024,84,856.42
3421,70a08dc2-5b70-4073-9fee-a4334b58d66c,fn84,1.33,363,1024,56,361.18
3422,8353b4d2-4e31-430c-9e54-6c2b1057b6b1,fn1147,1.02,97,1024,27,95.14
3423,2ef85916-23bc-427a-880d-331b4d6f8706,fn985,2.55,372,1024,45,368.51
3424,ea36c324-72fe-4536-b9ff-eeea02546f74,fn1265,1.46,132,1024,26,129.95
3425,052b1043-d331-47b0-a88a-b6ee59e61527,fn561,1.12,709,1024,81,707.03
3426,4a48adf8-861e-4d6b-b7c9-ea511a55ea0e,fn1087,1.18,158,1024,27,156.78
3427,3888dc33-7477-46a7-8cbd-939c10532353,fn887,14.93,413,1024,43,397.23
3428,11f5a877-8e07-4771-b33f-120096075b2b,fn514,1.64,130,1024,26,127.72
3429,5c34ad6b-95e9-49f2-a4c8-603f9d87ae23,fn932,1.39,181,1024,25,178.95
3430,26d78cd8-1840-4a18-a75f-214558a671db,fn580,1.42,314,1024,43,311.68
3431,d6266d90-518d-467c-ba4a-3c08e5c39f4d,fn181,1.75,314,1024,39,311.75
3432,3ea32d6f-1b59-4f1f-a098-c9072cf2515f,fn1235,1.84,195,1024,32,193.08
3433,dc749a50-f80b-4c78-8e7c-4b27cb073294,fn128,1.38,182,1024,27,180.56
3434,04c8d075-9b41-4030-a1e5-c2aa99e02e2d,fn343,1.37,333,1024,51,331.38
3435,b688964b-5ade-47a7-bb7b-7fa5168e8cbf,fn518,1.37,111,1024,25,109.24
3436,3889b7da-93da-4523-a352-1db059f19d21,fn38,2.18,161,1024,31,158.00
3437,58a60435-462e-4b46-84d7-0fb6e69354ab,fn876,1.39,214,1024,25,212.32
3438,4f70ff32-7bd8-4893-aaa3-da3bada37644,fn1359,1.26,1216,1024,98,1214.25
3439,b8b67f6a-ec70-4fd5-ad9a-95a57f213b3a,fn502,3.44,323,1024,26,318.99
3440,29172c6e-b222-4900-8d22-7f1c5d85336d,fn1417,1.45,140,1024,28,138.32
3441,1e9566e6-e211-4ed0-8366-a0e811aa2116,fn391,3.46,588,1024,44,583.66
3442,47f37c1a-9024-43fe-9ee5-91b2b3e0b4be,fn1130,1.65,224,1024,39,221.75
3443,0cca9580-f3f1-4dde-b9bd-83ee1ab0aff8,fn599,3.04,602,1024,42,598.88
3444,64284472-6826-442f-8b4a-1359514dfe61,fn1060,1.69,213,1024,43,211.16
3445,8822ce02-50d0-40ac-ae55-1f2dce9245f7,fn1291,2.23,202,1024,26,199.67
3446,dc749a50-f80b-4c78-8e7c-4b27cb073294,fn128,1.38,182,1024,27,180.56
3447,286278cf-1418-4c12-a14d-05e9209eac70,fn1280,2.06,216,1024,37,213.09
3448,786a1efb-fab8-4754-aa59-ceb6197211f2,fn1057,1.38,115,1024,26,113.20
3449,25a962ee-711c-4493-968e-ebad643e6f61,fn1125,1.18,96,1024,25,94.22
3450,19e7c75d-19b4-4b43-8a23-66662547e417,fn351,1.32,124,1024,28,121.85
3451,8ad5388a-c2ae-4fbf-bcda-8bafa54a3d7e,fn700,1.28,435,1024,54,433.46
3452,1acdfd70-1886-4a54-9c97-f2a0c73d2541,fn60,1.35,102,1024,27,100.43
3453,a3488696-7a1c-479b-8f38-c5ffe8fe12d4,fn1068,1.40,2435,1024,149,2432.76
3454,91ed6bd2-e4e6-4308-85c1-9e9b1f60123f,fn810,1.82,228,1024,38,226.00
3455,3c9cb13d-dd8d-4e65-817c-ea39ab0e8f6d,fn770,1.21,560,1024,52,557.92
3456,95fea74f-b57b-4732-99c6-0741086f92ee,fn469,1.93,1255,1024,127,1253.01
3457,fedf3b52-cbdf-40e0-99d4-d3aece4dfd86,fn6,1.41,165,1024,26,163.32
3458,e423fa11-b751-4945-b112-d26cf0b71e09,fn570,1.79,368,1024,33,365.37
3459,83faa62e-16b2-49d1-84ac-addc872fc242,fn190,18.09,522,1024,40,503.45
3460,180851c9-e340-4c1c-b100-a30b76d4fce5,fn156,1.59,250,1024,43,247.54
3461,29172c6e-b222-4900-8d22-7f1c5d85336d,fn1417,1.45,140,1024,28,138.32
3462,8bd8384d-2d30-4726-baf4-4d34955eadb7,fn663,1.09,250,1024,43,248.80
3463,fe27c18d-4188-4951-893e-f100a8a63358,fn1101,13.49,755,1024,69,741.38
3464,25bb9cdb-bbba-41a6-bcf7-0b83e9874859,fn1182,2.28,319,1024,57,316.58
3465,e0305cbe-05ff-4f56-b4b6-dc3b419c0135,fn170,1.72,328,1024,45,325.31
3466,bc81da9c-2791-426f-bcea-ae174d9dc344,fn1076,1.30,1536,1024,110,1533.72
3467,97cf78a9-5d4b-49e1-b111-d3c20d6de151,fn645,6.58,2356,1024,137,2348.65
3468,af621c23-497b-4afd-8199-fa9832320336,fn1368,1.72,993,1024,136,990.47
3469,e7807ae0-7b94-4b6d-be9d-a999efdda752,fn879,2.75,431,1024,40,428.21
3470,b3b66172-8fbf-4ac6-a827-02e57ce8cf1f,fn556,2.23,782,1024,81,779.58
3471,c1974033-36dd-4ef7-b586-059b2a89dfc1,fn512,1.30,113,1024,26,111.13
3472,955c2666-56fd-4f45-bd45-5d070e9c98db,fn57,1.35,778,1024,81,776.46
3473,9a4b02f6-3d0f-4be9-9ce8-4a2d881a62e1,fn433,2.41,316,1024,40,313.24
3474,e94a79df-19ff-4c0a-98e5-0309c553377a,fn883,2.51,291,1024,44,288.13
3475,2aeaaddc-e2c3-4fcf-9979-73802eb9e34c,fn292,8.93,475,1024,43,465.92
3476,57310391-0602-4123-83d4-9cf5acb25d50,fn692,1.90,129,1024,26,126.42
3477,98bdd2d5-6c72-4620-8183-1a77e41c72f6,fn889,1.29,2356,1024,202,2354.09
3478,26d78cd8-1840-4a18-a75f-214558a671db,fn580,1.42,314,1024,43,311.68
3479,9e56dbdb-5a7c-456d-af59-a56c9ab7df88,fn519,1.62,398,1024,44,395.80
3480,cd220a58-3a74-41a1-9378-2d1cebd8b0d1,fn337,2.67,425,1024,52,422.11
3481,11675c5d-9afa-4778-9605-5d30a7d16171,fn779,1.37,189,1024,25,186.65
3482,c9ae81d0-7bca-48dc-9028-fe7ab27ebf24,fn1292,1.33,435,1024,63,432.84
3483,c0badcd0-eb16-4f8a-9b73-c7e8666f340e,fn275,1.22,328,1024,43,326.17
3484,9e13a40d-e078-43fc-a35d-a4d8d4eb6471,fn206,1.19,309,1024,39,307.76
3485,9a911d92-4666-444a-84ac-637bdbb7d191,fn844,1.24,195,1024,25,193.46
3486,a24a800c-d915-407b-958a-8832577d8afa,fn1183,1.66,2215,1024,166,2212.38
3487,c40f91fa-d4ac-4250-a599-a4984d7ee227,fn841,1.37,100,1024,26,98.24
3488,b5927c42-7880-4854-9b02-cbd4d71b7564,fn1135,1.65,366,1024,43,364.28
3489,39912d3c-d3f1-4a11-9c24-478b8b3832f6,fn765,1.54,392,1024,52,390.43
3490,aa87c743-7300-4628-8ca1-b5d26bc74097,fn549,1.54,399,1024,50,396.71
3491,3f682bb8-5b76-475f-9194-25b71256bb7c,fn694,1.91,225,1024,26,222.57
3492,a74016cd-04de-4635-ba7a-50f0fe07f5eb,fn315,1.47,137,1024,26,135.24
3493,1a593b27-27e2-4b4e-8c07-fa2d2d74dd1e,fn1142,1.70,185,1024,25,182.47
3494,0af1c766-c58e-4368-b7f7-4f9d85c9da1f,fn715,1.10,326,1024,45,323.90
3495,cce615c6-4df9-47aa-b57d-b8bb9b385a89,fn1340,1.22,171,1024,27,169.19
3496,45475d3f-989f-4a5d-9a50-d09ced110e6c,fn306,1.68,441,1024,49,438.74
3497,c83c4b16-79b5-48af-bf55-8abfcbfaff8d,fn415,1.00,234,1024,46,232.10
3498,ffce2238-548f-4cba-a646-33b9b28bcd93,fn407,1.66,141,1024,26,138.98
3499,054966e0-0975-4cf4-8280-fd1ffd9feb29,fn589,1.30,366,1024,54,363.90
3500,45c3ac83-41fe-4579-b87f-55547976f097,fn64,1.50,197,1024,27,195.49
3501,8d141b83-7719-4a23-a166-7c93beb795a2,fn112,1.61,203,1024,25,200.71
3502,8ccc89a7-f8a9-4830-866d-4763f4bb8814,fn1400,1.26,446,1024,44,444.06
3503,a74016cd-04de-4635-ba7a-50f0fe07f5eb,fn315,1.47,137,1024,26,135.24
3504,3888dc33-7477-46a7-8cbd-939c10532353,fn887,14.93,413,1024,43,397.23
3505,591ab9f6-ec27-4da8-a2e4-a32cb5c92fa7,fn560,1.34,606,1024,70,603.76
3506,9bdd74e7-fb88-4a38-9846-6a763792347c,fn68,1.51,819,1024,81,817.36
3507,ac79451f-78d8-4d1a-abf7-f4ed73b14077,fn501,1.50,186,1024,28,183.69
3508,a3488696-7a1c-479b-8f38-c5ffe8fe12d4,fn1068,1.40,2435,1024,149,2432.76
3509,c9bd5c95-89d7-4d31-8372-a30e04668fde,fn1184,1.37,146,1024,26,144.14
3510,e1c7aa99-ac6b-414e-9a64-17b9384517c0,fn1056,1.45,349,1024,25,347.54
3511,520dad62-d0f9-4ddf-bb5f-c2e7d7312b32,fn1327,1.25,455,1024,43,453.45
3512,b6f1b5e1-2661-4285-9250-8da3becf8de4,fn229,1.35,295,1024,28,293.32
3513,3c5f7283-38f9-4ada-a7fd-4849f069be0c,fn1088,1.36,1031,1024,77,1029.04
3514,082377bd-ab81-4644-b191-2ead86e59a3c,fn706,1.32,143,1024,26,140.87
3515,fd25016f-8211-46c2-ae1b-60689df4bec0,fn745,1.42,380,1024,43,378.02
3516,d9ef4dc4-5181-43eb-bf28-af21e56f7fbb,fn1323,1.48,301,1024,40,298.98
3517,fafff516-0cd2-4884-b3fe-d70aa8f10814,fn332,1.20,755,1024,81,753.70
3518,20702d68-546a-4603-a730-26838663ff4c,fn630,2.99,1185,1024,81,1181.72
3519,a6df6fc5-47e1-4569-8437-df6a0ea25001,fn933,2.28,295,1024,30,292.28
3520,1e9566e6-e211-4ed0-8366-a0e811aa2116,fn391,3.46,588,1024,44,583.66
3521,0f0bfb87-a2ca-4890-a820-1087d53471b8,fn155,1.65,342,1024,43,339.95
3522,76f37c87-15b8-4ff2-b604-8ec024b9e9f5,fn507,1.57,796,1024,81,794.38
3523,8b97e5f5-e684-46c2-98c3-ec1c6cb9e9c0,fn553,1.89,175,1024,25,172.81
3524,b8069972-5884-466c-8382-a42aa8898223,fn689,1.17,364,1024,46,362.09
3525,0e3a9ae6-fe0b-47ba-ad47-d66d94334283,fn838,1.28,228,1024,31,226.17
3526,9869d3ee-bef5-4f49-8ef1-1c5eccab11e4,fn169,1.20,123,1024,25,121.51
3527,a0b0c2b7-71ba-45b2-b20c-c214ef734422,fn674,1.80,395,1024,26,392.56
3528,1dca4386-5e0e-4a8d-b65e-bf4381beab67,fn517,1.43,170,1024,27,168.36
3529,29c47db5-9355-436a-af5f-0cdb1c0164a4,fn857,1.37,191,1024,28,189.22
3530,63220f49-04a9-4d35-9758-721e6e2c69cb,fn665,2.17,174,1024,26,171.03
3531,43366722-d4c4-4ea2-81af-9c2a2606d121,fn1387,2.24,1227,1024,129,1224.15
3532,c77a44dd-ed4e-49c2-b917-2f6ca02244dd,fn1082,1.51,274,1024,39,272.06
3533,1a85f53e-9b2a-4444-ab94-b1d151e90e0a,fn426,1.30,158,1024,26,155.71
3534,3f682bb8-5b76-475f-9194-25b71256bb7c,fn694,1.91,225,1024,26,222.57
3535,47f5ccfc-9684-42df-8cc0-c24310386e39,fn239,1.25,558,1024,64,555.88
3536,143cbd6a-6865-4c63-a31c-e221bf4456f8,fn284,1.12,252,1024,43,249.92
3537,dfe4145f-5982-41f9-9b83-ad0478c2ce3b,fn390,1.69,180,1024,28,177.93
3538,6f1120b3-b347-4974-a01b-d96a50e41edb,fn1023,3.84,191,1024,28,186.46
3539,fd25016f-8211-46c2-ae1b-60689df4bec0,fn745,1.42,380,1024,43,378.02
3540,c83cea8d-9ba9-4396-b25a-904dbc8cfc15,fn793,1.26,269,1024,38,267.27
3541,e69bc535-c26b-428e-91cd-06d0c958599d,fn271,1.33,303,1024,43,301.18
3542,dba55959-3645-4163-8400-0984b3e62855,fn346,2.47,98,1024,26,95.15
3543,c0ca79aa-4e98-4995-9881-c10cbbf6793e,fn1283,2.44,320,1024,45,316.65
3544,1dca4386-5e0e-4a8d-b65e-bf4381beab67,fn517,1.43,170,1024,27,168.36
3545,f699947f-b3be-49a7-8244-769ca56a346f,fn1223,2.62,440,1024,50,436.94
3546,ce64b253-3bc9-42f7-adf7-992946e9247a,fn703,1.25,324,1024,46,322.05
3547,ae7ad561-8666-4a31-b71d-b8b20e735f0b,fn1071,1.33,191,1024,26,189.27
3548,1fac0266-d1e2-4b50-af8e-0ed06cb69c82,fn1348,1.74,921,1024,97,918.80
3549,7a7d18e8-28c3-4393-8d6c-6a615a7acbe1,fn1413,1.53,3563,1024,283,3560.56
3550,29f3a8bd-62a3-4f81-ad40-e737b61c8164,fn168,1.61,125,1024,25,123.39
3551,64691a62-5712-4cf3-a288-8ba6e9e2379c,fn533,1.47,406,1024,54,403.55
3552,228ea0c1-86b5-4945-9b26-a39b98537252,fn797,1.15,501,1024,38,499.14
3553,e1c7aa99-ac6b-414e-9a64-17b9384517c0,fn1056,1.45,349,1024,25,347.54
3554,5136f026-3fad-475e-b20c-389767586c1b,fn363,1.03,493,1024,69,491.71
3555,fe413a31-3349-4fd6-8ccc-1b706b5f362b,fn118,1.46,193,1024,28,190.95
3556,68d0147c-135e-450b-a240-4db585bb0a76,fn569,1.19,1223,1024,110,1221.80
3557,404a4576-4b81-48d9-bc8f-205f60a1dd0e,fn598,24.69,1517,1024,98,1491.35
3558,1b7a66da-191d-4360-9660-8e184934a8de,fn871,1.25,502,1024,56,500.60
3559,4b57e75b-0de1-4fa5-aefa-0f98ae18b32f,fn723,1.24,305,1024,42,303.20
3560,fe06e746-f290-41db-a940-6d73177c76ac,fn297,1.32,210,1024,39,208.19
3561,f8821988-5b18-487a-b73a-af1f8daf7eed,fn305,1.34,344,1024,50,342.30
3562,196f215a-9433-41c4-878d-62578de92dfa,fn991,1.17,166,1024,27,164.07
3563,0e78df39-4968-4535-ac62-74917470b380,fn91,1.41,295,1024,57,293.52
3564,bbc9350a-e17b-4213-b576-0966fa95c1e7,fn62,2.08,98,1024,28,95.82
3565,0d231138-7d1a-4df0-8622-c47e35bc5fbe,fn1090,2.29,253,1024,40,249.93
3566,25e65b18-3b78-4f58-8761-e9612b6e0479,fn56,1.17,114,1024,25,112.81
3567,f699947f-b3be-49a7-8244-769ca56a346f,fn1223,2.62,440,1024,50,436.94
3568,73a36bd8-975f-4b2c-a3c1-14218205cc7f,fn69,2.44,801,1024,81,798.01
3569,157fadef-6ea0-49fc-829c-f394f82240c8,fn620,4.62,149,1024,25,143.61
3570,f699947f-b3be-49a7-8244-769ca56a346f,fn1223,2.62,440,1024,50,436.94
3571,07aa39c3-fb64-40c9-8269-15db241a0fea,fn685,1.70,190,1024,31,188.11
3572,77c20e87-92f7-4ede-8704-cc486012a350,fn323,1.46,171,1024,26,168.89
3573,6fc9faa3-f041-48f3-ab7e-ac7904872eb7,fn427,2.27,89,1024,26,86.03
3574,16980e93-9309-4bdb-956b-e336b8ee99bb,fn193,1.02,265,1024,39,263.09
3575,eacc1be9-6163-4251-8efc-1365b5eef08a,fn1376,2.56,324,1024,44,321.05
3576,70764f26-6d07-4a8c-ba65-ccd8bc46e70b,fn1176,1.37,479,1024,42,477.42
3577,b178c9ba-0bfd-44d3-94f8-6811bbbd775e,fn50,4.56,232,1024,26,227.23
3578,dd069b1a-bd03-4782-9991-895c332903cf,fn587,1.56,182,1024,38,179.59
3579,8a58299b-bd25-4e19-84dc-8068f275d66b,fn234,3.75,165,1024,29,161.02
3580,a1b1f0f8-0207-4866-b11f-f46c69b5b081,fn109,1.63,169,1024,26,166.46
3581,8fadf1a4-b913-4daa-af40-6f8dd9af8e56,fn1328,1.58,804,1024,70,801.98
3582,fe34b632-ec03-4ae2-9566-227f1a74517f,fn76,1.48,472,1024,57,469.88
3583,bc81da9c-2791-426f-bcea-ae174d9dc344,fn1076,1.30,1536,1024,110,1533.72
3584,3fe24bd9-f438-4d83-bd7d-5d0653f5e582,fn89,1.34,365,1024,57,362.80
3585,a189514d-ea47-45b6-b2dd-91c3dac27cb1,fn664,1.36,522,1024,43,520.61
3586,1dca4386-5e0e-4a8d-b65e-bf4381beab67,fn517,1.43,170,1024,27,168.36
3587,eeadb7bf-c1eb-48ef-a38e-2838cd5f5ddb,fn136,1.26,369,1024,31,366.77
3588,76ebb4e7-8bf6-4962-8b59-e42be8ad913c,fn1394,2.00,336,1024,43,333.33
3589,aa87c743-7300-4628-8ca1-b5d26bc74097,fn549,1.54,399,1024,50,396.71
3590,dced8c80-be78-4e37-a2d8-74eac5cffedb,fn929,1.92,533,1024,67,530.51
3591,0fdd4fd6-a52b-471f-9912-bc733c1061f5,fn640,2.38,216,1024,33,212.68
3592,4dd7f1dd-bc16-4d07-8300-f8d4af1b9fb1,fn399,1.14,449,1024,42,446.97
3593,5c34ad6b-95e9-49f2-a4c8-603f9d87ae23,fn932,1.39,181,1024,25,178.95
3594,dced8c80-be78-4e37-a2d8-74eac5cffedb,fn929,1.92,533,1024,67,530.51
3595,ca2a1d5c-b4b7-400b-9491-3ed192e3a607,fn444,1.55,191,1024,26,188.57
3596,8e548ecd-25fc-428b-8fa3-c79c0b620bc6,fn36,1.31,802,1024,81,799.83
3597,26ba48b3-c847-453e-8b7c-6cbb2980a021,fn186,2.27,466,1024,40,463.10
3598,ac79451f-78d8-4d1a-abf7-f4ed73b14077,fn501,1.50,186,1024,28,183.69
3599,50b4edb6-e221-4cdb-805e-bcb0d00f8b51,fn251,1.75,124,1024,26,121.45
3600,05fd6733-2260-4e58-9a6a-01afceb67365,fn850,1.81,345,1024,43,342.89
3601,216018ac-2933-446c-b870-f647b6c69588,fn1027,1.59,266,1024,45,264.17
3602,97da5c3a-dcd5-4555-a736-17839b34eae7,fn1269,1.20,357,1024,54,355.65
3603,6fc9faa3-f041-48f3-ab7e-ac7904872eb7,fn427,2.27,89,1024,26,86.03
3604,8bd8384d-2d30-4726-baf4-4d34955eadb7,fn663,1.09,250,1024,43,248.80
3605,b54feb4a-cad9-4403-bbc0-0cd7e5ddebd8,fn711,1.74,149,1024,26,146.82
